text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
12605,S0680,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,642,I didn't see any of the well I only saw a brief bit of one the earlier series,19,50_plus,see well saw brief bit one earlier series,1,1
27922,S0167,F,"['food', 'domestic chores', 'pets', 'future plans', 'work', 'finances', 'parents', 'family', 'relationships', 'past activities', 'nostalgic stories', 'health ']",SFLB,677,"<vocal desc=""laugh"" /> why don't you just why don't you just subtly put your MP3 player on so he can hear it and it could be like <shift new=""singing"" /> hey hey you you I don't like your girlfriend <shift new=""normal"" /> <vocal desc=""laugh"" />?",37,19_29,vocal desc laugh subtly put mp player hear could like shift new singing hey hey like girlfriend shift new normal vocal desc laugh,0,0
50320,S0238,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,551,mm,1,50_plus,mm,1,1
34136,S0084,F,"['relationships', 'tv', 'monarchy']",SK3B,145,"<anon nameType=""m"" type=""name"" /> taking control of the situation has now decided that you will not text <anon nameType=""m"" type=""name"" />anymore",16,19_29,anon nametype type name taking control situation decided text anon nametype type name anymore,0,0
18286,S0198,F,"['university', 'linguistics', 'timetabling', 'tuition fees', 'research', 'lecturers', 'language classes', 'food', 'cooking', 'vegetarianism', 'animal treatment', 'food preparation', 'studying', 'dinner', 'supermarkets', 'languages', 'lunch', 'food combinations', 'south korea', 'men and women in south korea', 'festivals', 'china', 'travel', 'computer games for sale', 'family', 'back gardens', 'flats.']",SB9K,202,<unclear>she</unclear> did say in erm,4,19_29,unclear unclear say erm,0,1
49782,S0238,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,13,"I'm looking very dubious though cos I can imagine it keeping me awake all night <vocal desc=""laugh"" />",16,50_plus,looking dubious though cos imagine keeping awake night vocal desc laugh,1,0
53756,S0530,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,270,"like <pause dur=""short"" /> a good <trunc>th</trunc> a good therapist or a good counsellor <pause dur=""short"" /> makes a really really good",15,19_29,like pause dur short good trunc th trunc good therapist good counsellor pause dur short makes really really good,0,0
61673,S0529,F,"['dropping out of university', 'childhood', 'dirty shoes', 'name origins']",SXSM,1286,"too late you've already got the ice <pause dur=""short"" /> oh mm",10,19_29,late already got ice pause dur short oh mm,0,0
16317,S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,280,yes he <trunc>w</trunc> yes he was he,6,50_plus,yes trunc w trunc yes,1,1
66862,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,264,yes,1,50_plus,yes,1,1
44168,S0013,F,['no info'],SP5U,366,mm,1,50_plus,mm,1,1
51746,S0439,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']",SRRS,155,<unclear>oh okay</unclear>,0,19_29,unclear oh okay unclear,0,0
40706,S0427,M,"['rugby payers', 'rugby world cup', 'wales rugby', 'football partnership']",SMRU,102,but it it it's become a much more confrontational impact game,12,50_plus,become much confrontational impact game,1,0
32944,S0228,M,"['excellent tv programmes', 'horrible documentaries', 'animal harm', 'organic farming', 'politics', 'books', 'instruments', 'food', 'recording', 'jobs', 'travelling', 'spice', 'friends', 'you tube videos', 'brighton & hove ']",SJ88,333,"you have to have a very on board on board view everyone has to think that <pause dur=""short"" /> if you've got a weak in the chain it doesn't work <pause dur=""short"" /> do you know what I mean? <pause dur=""short"" /> if everyone didn't think that you'd have <unclear /> wasted and it you wouldn't really get the right results",57,19_29,board board view everyone think pause dur short got weak chain work pause dur short know mean pause dur short everyone think unclear wasted really get right results,0,1
44590,S0535,M,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,18,no I'd sooner not talk about them,8,50_plus,sooner talk,1,1
40383,S0632,F,"['slimming world healthy extra options', 'free food and ‘syns’ in various foods', 'tea', 'the cooking', '0 calorie syrup', 'artificial flavour', 'making plans for ‘treat day’ saturday', 'siri', 'calendars', 'cauliflower cheese with a roast', 'weight loss', 'unreliable scales', 'exercise', 'supermarkets feeling best quorn range', 'veg box deliveries', 'saving money', 'tax', 'work', 'targets', 'spice mix', 'double peas in the freezer', 'frylight', 'mint.']",SMK7,168,yeah,1,19_29,yeah,0,0
53049,S0432,F,"['bonfire night', 'festivals', 'fireworks', 'valencia']",STBF,21,yeah I think she mentioned that,6,19_29,yeah think mentioned,0,0
58558,S0426,M,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']",SWW8,6,are you happy with them?,6,50_plus,happy,1,0
38020,S0523,M,"['visit to china', 'people canoeing on the river exe', 'politics in china', 'and population concerns in england', 'losing our national identity.']",SLMB,277,"well one of the things that really hit me and erm I don't know hit hit other people but the the number of tall buildings er er that that have been built because people are flooding into into the big cities erm you've got a city such as erm <pause dur=""short"" /> erm a small city is three million",58,50_plus,well one things really hit erm know hit hit people number tall buildings er er built people flooding big cities erm got city erm pause dur short erm small city three million,1,1
7413,S0281,M,['bringing my daughter from abroad to live here'],S5ER,326,oh I haven't got that,6,50_plus,oh got,1,1
46964,S0650,M,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,6,oh,1,50_plus,oh,1,0
16880,S0281,M,"['food', 'china', 'laptop']",S9ZP,45,very tasty,2,50_plus,tasty,1,0
13042,S0195,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,460,and probably get a part-time job as well,8,19_29,probably get part time job well,0,1
62231,S0282,F,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,308,mm mm,2,50_plus,mm mm,1,1
36554,S0439,F,"['holiday', 'barcelona', 'paris', 'future plans', 'the weekend', 'tv shows', 'food', 'family', 'boyfriends', '']",SLDD,598,oh yeah er,3,19_29,oh yeah er,0,1
53085,S0432,F,"['bonfire night', 'festivals', 'fireworks', 'valencia']",STBF,190,"yeah <pause dur=""short"" /> yeah <pause dur=""short"" /> mm yeah <vocal desc=""laugh"" /> oh",5,19_29,yeah pause dur short yeah pause dur short mm yeah vocal desc laugh oh,0,0
50702,S0247,F,['how hard it is to learn spanish / different language learning methodologies / nations where people speak two languages (catalan/castillian etc.) '],SRDJ,253,yeah,1,50_plus,yeah,1,0
2133,S0671,M,"['music; bands', 'drumming', 'live and albums', 'mutual friends', 'internships', 'plans ']",S2YK,760,<unclear /> oh okay,3,19_29,unclear oh okay,0,0
61142,S0202,F,"['university', 'massages', 'lectures']",SXKQ,39,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,0,0
8317,S0189,M,"['computers', 'travelling', 'computer games', 'selling stuff', 'books', 'movies', 'microphone positioning', 'instructions', 'game play. ']",S682,644,"that one is cool <pause dur=""short"" /> I'll show you <unclear />",9,19_29,one cool pause dur short show unclear,0,0
63037,S0013,F,"['looking at pictures', 'dentists', 'gardening']",SYDJ,240,mm,1,50_plus,mm,1,1
61125,S0587,M,[],SXK4,1230,er black then,3,19_29,er black,0,1
36134,S0058,F,"['parks', 'travelling', 'friends', 'unpaid internships', 'unemployment', 'renewable energy', 'careers services', 'work', 'animal rights', 'yorkshire', 'giving directions']",SL76,958,yes it's this this one here yes,8,19_29,yes one yes,0,1
62199,S0282,F,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,276,"<trunc>r</trunc> oh right <pause dur=""long"" /> so but because there isn't a hospital that would have foundation status here there's less of a risk of that in this <unclear>area</unclear>",26,50_plus,trunc r trunc oh right pause dur long hospital would foundation status less risk unclear area unclear,1,1
17983,S0192,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,757,I don't know what they are you can't see them but they sting you and like,18,19_29,know see sting like,0,0
65354,S0012,M,['no info'],SZBV,375,I'd have thought they'd have got in touch today,11,50_plus,thought got touch today,1,1
9694,S0530,F,"['the day', 'gossip about flatmate who got their taxi paid by ']",S6JL,404,mm,1,19_29,mm,0,1
12354,S0679,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,391,mm,1,50_plus,mm,1,1
5748,S0441,F,"['bitching about girls', 'work', 'the english language', 'cleaning', 'procrastinating.  ']",S4WJ,690,yeah but it was it wouldn't be like you were then missing it from the other money though,19,19_29,yeah like missing money though,0,0
66901,S0486,F,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,303,yeah,1,50_plus,yeah,1,0
24251,S0444,F,"['halloween party', 'relationships', 'work', 'future', 'holiday', 'new job', 'friends', 'interview', 'the past']",SECS,256,so I talked to the highway manager who is kind of I've got my product manager and then I've got her manager,24,19_29,talked highway manager kind got product manager got manager,0,1
