speaker_id,conv_id,turn,text,length,label
S0336,S2C9,1141,yeah,1,19_29
S0362,S2C9,1142,"like <pause dur=""short"" /> I'll do I'll put the washing on I'll <pause dur=""short"" /> I'll clean take the washing do <trunc>wash</trunc> do the er dishwasher",23,19_29
S0336,S2C9,1143,yeah,1,19_29
S0362,S2C9,1144,"make sure the house is clean when they come home and cook when I when I can <pause dur=""short"" /> I cooked last night <pause dur=""short"" /> but it fucking drives me up the wall",29,19_29
S0336,S2C9,1145,it's a means to an end,7,19_29
S0362,S2C9,1146,"I know <anon nameType=""f"" type=""name"" /> but it drives me up the wall because it like genuinely question it it genuinely makes you question it <pause dur=""short"" /> like is it even worth it? is this",31,19_29
S0336,S2C9,1147,yeah,1,19_29
S0362,S2C9,1148,what I want? and but like but like it that's a stupid thing to think,17,19_29
S0336,S2C9,1149,"yeah <pause dur=""short"" /> are you happier there than you'd be at home?",12,19_29
S0362,S2C9,1150,"well that's the other thing <pause dur=""short"" /> at home I I feel like I'm it's different",17,19_29
S0336,S2C9,1151,yeah,1,19_29
S0362,S2C9,1152,I feel like it's a quite stressful environment my mum's obviously not gonna work for so long,20,19_29
S0336,S2C9,1153,yeah,1,19_29
S0362,S2C9,1154,"she goes back this week so it's fine but like there's <pause dur=""short"" /> we've got a dog and three cats you know? it it just get like for me it's just like I don't need it it just gets",43,19_29
S0336,S2C9,1155,yeah,1,19_29
S0362,S2C9,1156,"in the way and it stresses me out a little bit <pause dur=""short"" /> and and I'm quite a clean like er really",21,19_29
S0336,S2C9,1157,yeah,1,19_29
S0362,S2C9,1158,"really clean <pause dur=""short"" /> erm like a lot of people but my mum isn't quite that way",16,19_29
S0336,S2C9,1159,yeah,1,19_29
S0362,S2C9,1160,"er it's like <pause dur=""short"" /> oh cos we have animals it to be fair to her she struggles because there's a load of animals so it's like",28,19_29
S0336,S2C9,1161,yeah it's like almost not worth yeah,8,19_29
S0362,S2C9,1162,cleaning sometimes,2,19_29
S0336,S2C9,1163,stressing yeah,2,19_29
S0362,S2C9,1164,"yeah so you just have to <pause dur=""short"" /> it's like well the kitchen's always got <pause dur=""short"" /> stuff in it",18,19_29
S0336,S2C9,1165,yeah,1,19_29
S0362,S2C9,1166,and <trunc>yo</trunc> that's fine like I don't mind cos that's the way people live,16,19_29
S0336,S2C9,1167,yeah,1,19_29
S0362,S2C9,1168,"sweet <pause dur=""short"" /> but like",3,19_29
S0336,S2C9,1169,it's stressful,3,19_29
S0362,S2C9,1170,it what it gets me like,6,19_29
S0336,S2C9,1171,yeah,1,19_29
S0362,S2C9,1172,"oh <pause dur=""short"" /> and and I just think that and they they ask er I <trunc>d</trunc> like <trunc>m</trunc> I don't like to be asked to do things",24,19_29
S0336,S2C9,1173,yeah,1,19_29
S0362,S2C9,1174,"cos I'll do it <pause dur=""long"" /> but she like almost like expects and doesn't respect or appreciate the things I do do so I was very that's the reason why I was so quick to go to <anon nameType=""f"" type=""name"" />'s when I was like",44,19_29
S0336,S2C9,1175,yeah,1,19_29
S0362,S2C9,1176,"no I can't be like <pause dur=""short"" /> and my dad was like yeah sweet just go like you <vocal desc=""laugh"" /> we know",19,19_29
S0336,S2C9,1177,yeah,1,19_29
S0362,S2C9,1178,"like I know that you know and obviously and hers like it's like <vocal desc=""sigh"" /> but I go for mum's my parents for tea sometime you know what it's like going home for tea",35,19_29
S0336,S2C9,1179,yeah,1,19_29
S0362,S2C9,1180,oh man,2,19_29
S0336,S2C9,1181,it's lovely yeah,4,19_29
S0362,S2C9,1182,"like we used to go like and I <vocal desc=""laugh"" /> like and I like but it's lovely but then you're like right I've got to go",27,19_29
S0336,S2C9,1183,yeah,1,19_29
S0362,S2C9,1184,"<vocal desc=""laugh"" />",0,19_29
S0336,S2C9,1185,"I I I get like <anon nameType=""m"" type=""name"" /> thinks it's really weird but I I <pause dur=""short"" /> there's a moment like when we whenever we go back to either of our parents' house are I'll be really really happy and then there'll be a moment where I've just had enough and it will be such an instant moment and I'll be like right we'll go <pause dur=""short"" /> and I've literally just like it's just got to a point where I feel like <pause dur=""short"" /> no I've had enough now I've got I've had enough evening but like",102,19_29
S0362,S2C9,1186,now it's time to go,6,19_29
S0336,S2C9,1187,"I'm I'm ready to go now yeah and <anon nameType=""m"" type=""name"" /> gets really frustrated cos he gets he gets really cosy like no matter what house we're at he gets really cosy and it's really hard to get him to leave <pause dur=""short"" /> but I'm the complete opposite like I really do get to a point where I'm like no I just wanna go <pause dur=""short"" /> so I do I do understand that",74,19_29
S0362,S2C9,1188,obviously there's a certain there's just a flipside to it yeah,13,19_29
S0336,S2C9,1189,"just think like the <pause dur=""short"" /> the longer you and <anon nameType=""f"" type=""name"" /> can stick it out like this the better off you will be",21,19_29
S0362,S2C9,1190,"yeah <pause dur=""long"" /> it's fucking shit <vocal desc=""laugh"" /> it's really tough I must admit",12,19_29
S0336,S2C9,1191,I'm sure,3,19_29
S0362,S2C9,1192,"but <vocal desc=""laugh"" /> what do you do?",6,19_29
S0336,S2C9,1193,yeah exactly,2,19_29
S0362,S2C9,1194,"split up go <vocal desc=""laugh"" /> <trunc>g</trunc> go and live at home",8,19_29
S0336,S2C9,1195,yeah,1,19_29
S0362,S2C9,1196,"everyone's like why the fuck did you do that for? I don't know why the fuck did I do that for? I go home and get stressed <pause dur=""short"" /> with no one to feed you",37,19_29
S0336,S2C9,1197,exactly,1,19_29
S0362,S2C9,1198,and think what the fuck are you doing?,9,19_29
S0336,S2C9,1199,"it'll be it I think it will be better as summer comes along as well because it's one of those things like during the winter everybody's in the house like <pause dur=""short"" /> everybody's kind of hibernating like you said they're in bed at before nine and all this kind of stuff like but as soon as it's nice weather you can you can do more things of an evening like you know <anon nameType=""f"" type=""name"" /> might be more inclined to like go out and like even if it's",91,19_29
S0362,S2C9,1200,mm,1,19_29
S0336,S2C9,1201,just for a walk or whatever like,7,19_29
S0362,S2C9,1202,well we do we like <trunc>w</trunc> we do a lot of things like that anyway,14,19_29
S0336,S2C9,1203,yeah,1,19_29
S0362,S2C9,1204,and yes I am busy,5,19_29
S0336,S2C9,1205,yeah,1,19_29
S0362,S2C9,1206,"you know er at the weekend but she is very busy during the week like she gyms it <pause dur=""short"" /> er erm almost every night so <pause dur=""short"" /> there's <unclear /> you know if I visit you know my weekend I you know I'm not like I I would rather be doing that than <unclear />",52,19_29
S0336,S2C9,1207,yeah,1,19_29
S0362,S2C9,1208,"you know? it's not a problem that's the just the way I it works and we do lots together <pause dur=""short"" /> but you know when you just need to sit together of an evening",35,19_29
S0336,S2C9,1209,and not do anything and not worry,7,19_29
S0362,S2C9,1210,well not not just that but if she goes to the gym comes back goes and has a shower sit down we just sit down in the living room and it's quiet and we just watch TV or,39,19_29
S0336,S2C9,1211,yeah,1,19_29
S0362,S2C9,1212,"we just sit and chat <pause dur=""short"" /> you just <pause dur=""short"" /> you come home from work and your conversation isn't the two of you <pause dur=""short"" /> it's four of you",26,19_29
S0336,S2C9,1213,yeah,1,19_29
S0362,S2C9,1214,"so she doesn't tell me <pause dur=""short"" /> like what she's been up to she'll tell everybody <pause dur=""long"" /> <vocal desc=""laugh"" /> so you're just like <trunc>yo</trunc> you just feel useless <pause dur=""short"" /> so generally I'll sometimes I'll sit eating my tea just like quietly and I feel like",44,19_29
S0336,S2C9,1215,oh bless you,3,19_29
S0362,S2C9,1216,so I'm just gonna be quiet no but just I might be in a mood I'm just,20,19_29
S0336,S2C9,1217,yeah,1,19_29
S0362,S2C9,1218,oh and like oh I had a shit day,9,19_29
S0336,S2C9,1219,yeah,1,19_29
S0362,S2C9,1220,"it literally drives me up the wall but <pause dur=""short"" /> what do you do? I'm trying to save for a house",21,19_29
S0336,S2C9,1221,exactly,1,19_29
S0362,S2C9,1222,"I'm running my business and I wouldn't be <trunc>anywh</trunc> <vocal desc=""laugh"" /> like imagine if I was like living at home",19,19_29
S0336,S2C9,1223,mm,1,19_29
S0362,S2C9,1224,"but like still living I'd be there for if I was <unclear /> I'd be there for years <vocal desc=""laugh"" /> I don't think like if if say if I was became single tomorrow <pause dur=""short"" /> I'd struggle to get out of my house",42,19_29
S0336,S2C9,1225,yeah,1,19_29
S0362,S2C9,1226,"for like three or four years to save up for a house <pause dur=""long"" />",12,19_29
S0336,S2C9,1227,"saving is hard at the best of times though like I er I don't have any money left at the end of each month and every month I think where the fuck did all that go? like <pause dur=""short"" /> I don't know like most of it goes on a house one way or another but <pause dur=""short"" /> money's hard",59,19_29
S0362,S2C9,1228,"yeah that's the thing with a house like I always feel like when you walk round the house <vocal desc=""laugh"" /> cos <pause dur=""short"" /> yeah you like spend time and",26,19_29
S0336,S2C9,1229,you can always justify it,5,19_29
S0362,S2C9,1230,yeah,1,19_29
S0336,S2C9,1231,and you spend so much time here like it becomes your baby like I'd rather buy something for the house than buy something for me like it's really,30,19_29
S0362,S2C9,1232,yeah,1,19_29
S0336,S2C9,1233,fucking sad,2,19_29
S0362,S2C9,1234,"but then eventually <pause dur=""short"" /> that thing will need replacing",8,19_29
S0336,S2C9,1235,I know,2,19_29
S0362,S2C9,1236,"so you've brought everything for your house oh <trunc>shi</trunc> oh yeah I like that <vocal desc=""laugh"" />",14,19_29
S0336,S2C9,1237,yeah I don't really like that like cos I can already see like,14,19_29
S0362,S2C9,1238,the little shitty things,4,19_29
S0336,S2C9,1239,yeah,1,19_29
S0362,S2C9,1240,like doormats,2,19_29
S0336,S2C9,1241,yeah,1,19_29
S0362,S2C9,1242,oh that's a really nice doormat,7,19_29
S0336,S2C9,1243,exactly,1,19_29
S0362,S2C9,1244,"oh classy <vocal desc=""laugh"" />",2,19_29
S0336,S2C9,1245,it's just never ending and,6,19_29
S0362,S2C9,1246,oh that's a really nice fork,7,19_29
S0336,S2C9,1247,"I always find I always find like new jobs <pause dur=""short"" /> or or or I wonder if do you wanna do this? or well or I was thinking about this and <anon nameType=""m"" type=""name"" />'s just like stop it and I'm thinking I've not like it like since we've moved in I've not finished a room so I've like been kind of like doing like little odd bits here and there and then I'll start something else <pause dur=""short"" /> and I look around and I think oh yeah I know what I want there but I can't buy that because I've started on this other room <vocal desc=""laugh"" /> or I wanna do that in there",118,19_29
S0362,S2C9,1248,that's,2,19_29
S0336,S2C9,1249,but it takes time and you spend and it costs money,11,19_29
S0362,S2C9,1250,"just think you'd rather that than <vocal desc=""laugh"" />",7,19_29
S0336,S2C9,1251,it's a <trunc>ni</trunc> it's nice but it's just like,11,19_29
S0362,S2C9,1252,it's yours,3,19_29
S0336,S2C9,1253,like,1,19_29
S0362,S2C9,1254,this house is yours,4,19_29
S0336,S2C9,1255,yeah it is I forget that sometimes,7,19_29
S0362,S2C9,1256,this is you've paid out of your little pocket,10,19_29
S0336,S2C9,1257,yeah,1,19_29
S0362,S2C9,1258,somehow,1,19_29
S0336,S2C9,1259,but if feels like,4,19_29
S0362,S2C9,1260,"<vocal desc=""laugh"" /> somehow",1,19_29
S0336,S2C9,1261,yeah it feels like me as well,7,19_29
S0362,S2C9,1262,you've paid for it,5,19_29
S0336,S2C9,1263,I know I don't know how,7,19_29
S0362,S2C9,1264,it is yeah you get the feeling as soon as you walk in it's yours,16,19_29
S0336,S2C9,1265,"yeah it feels like mine and like like <pause dur=""short"" /> I I think I feel it when I go to <anon nameType=""f"" type=""name"" />'s cos I think like this is very different from my space do you know what mean? like it's not just like cos I I don't think our houses are dissimilar <pause dur=""short"" /> but when I walk in it feels very different",62,19_29
S0362,S2C9,1266,yeah,1,19_29
S0336,S2C9,1267,"I'm like yeah my house looks like me like <pause dur=""short"" /> well it's",13,19_29
S0362,S2C9,1268,yeah it's weird like that,6,19_29
S0336,S2C9,1269,yeah,1,19_29
S0362,S2C9,1270,"yeah <vocal desc=""laugh"" /> like some things <anon nameType=""f"" type=""name"" /> has in hers and I think like I love her living room <pause dur=""short"" /> I really like her living room",23,19_29
S0336,S2C9,1271,do you?,3,19_29
S0362,S2C9,1272,"yeah I really like it <pause dur=""short"" /> <trunc>jus</trunc> I dunno something about it it feels cosy",15,19_29
S0336,S2C9,1273,yeah,1,19_29
S0362,S2C9,1274,yeah in summer I reckon it'll be really nice and sort of airy,14,19_29
S0336,S2C9,1275,cool and,2,19_29
S0362,S2C9,1276,"yeah and and everything so I think it's really cool but then I look at some things you see like you <vocal desc=""misc"" /> will for everyone's",26,19_29
S0336,S2C9,1277,yeah,1,19_29
S0362,S2C9,1278,like you'll do it when I you <trunc>co</trunc> everyone comes to my house,13,19_29
S0336,S2C9,1279,yeah,1,19_29
S0362,S2C9,1280,and go maybe like phew no I'm not sure I'd do that,14,19_29
S0336,S2C9,1281,yeah,1,19_29
S0362,S2C9,1282,mm not sure I'd do that,7,19_29
S0336,S2C9,1283,"like I don't did she did she show you the wallpaper that <anon nameType=""m"" type=""name"" /> wants for the dining room?",20,19_29
S0362,S2C9,1284,no,1,19_29
S0336,S2C9,1285,it's like a bookcase,5,19_29
S0362,S2C9,1286,oh okay yeah I know I've seen them,9,19_29
S0336,S2C9,1287,yeah,1,19_29
S0362,S2C9,1288,I know what you mean,5,19_29
S0336,S2C9,1289,so he wants like one of,6,19_29
S0362,S2C9,1290,really?,2,19_29
S0336,S2C9,1291,yeah he wants,3,19_29
S0362,S2C9,1292,oh that's really dark and dingy,7,19_29
S0336,S2C9,1293,yeah but er well it's not a it's not black and white it's like coloured,18,19_29
S0362,S2C9,1294,it's ah no I've seen them it,9,19_29
S0336,S2C9,1295,oh you've seen them?,6,19_29
S0362,S2C9,1296,I've seen a browny version,6,19_29
S0336,S2C9,1297,oh right maybe,3,19_29
S0362,S2C9,1298,like almost like old wood,5,19_29
S0336,S2C9,1299,yeah you know what I mean and it looks like a,11,19_29
S0362,S2C9,1300,like er almost like that that's what I'm reminded of that colour,14,19_29
S0336,S2C9,1301,yeah and it and it looks and it's got,10,19_29
